03-05-2017,00:38,19.984,50.018,86
03-05-2017,00:09,19.947,50.055,98
03-05-2017,00:36,20.023,50.021,93
03-05-2017,00:02,19.879,50.098,89
03-05-2017,00:08,19.920,50.048,81
03-05-2017,00:27,19.899,50.085,89
03-05-2017,00:19,19.856,50.119,0
03-05-2017,00:37,19.966,50.000,76
03-05-2017,00:38,20.130,49.997,93
03-05-2017,00:04,20.141,50.003,81
03-05-2017,00:02,20.163,50.014,78
03-05-2017,00:18,20.067,49.984,18
03-05-2017,00:00,20.034,50.118,77
03-05-2017,00:19,19.898,49.972,91
03-05-2017,00:56,19.791,50.087,10
03-05-2017,00:07,19.779,49.988,0
03-05-2017,00:32,19.708,50.123,13
03-05-2017,00:31,19.701,50.110,92
03-05-2017,00:28,20.009,50.119,98
03-05-2017,00:22,19.718,50.096,84
03-05-2017,00:13,19.822,50.125,76
03-05-2017,00:56,20.059,49.988,94
03-05-2017,00:44,19.799,50.117,5
03-05-2017,00:29,19.769,50.006,13
03-05-2017,00:48,19.773,50.057,94
03-05-2017,00:05,19.694,50.061,85
03-05-2017,00:08,20.069,50.007,24
03-05-2017,00:38,20.111,50.015,13
03-05-2017,00:51,20.060,49.986,80
03-05-2017,00:43,20.032,49.991,96
03-05-2017,00:31,19.732,50.123,116
03-05-2017,00:07,19.741,50.104,80
03-05-2017,00:10,19.769,50.096,75
03-05-2017,00:30,19.808,50.094,87
03-05-2017,00:37,19.837,50.100,97
03-05-2017,00:53,19.695,50.113,88
03-05-2017,00:57,19.747,50.115,127
03-05-2017,00:04,19.702,50.125,123
03-05-2017,00:04,20.070,49.982,98
03-05-2017,00:60,19.781,50.121,79
03-05-2017,00:45,19.708,50.107,93
03-05-2017,00:01,19.647,50.051,97
03-05-2017,00:54,19.878,50.085,76
03-05-2017,00:58,19.762,50.032,16
03-05-2017,00:07,19.647,50.072,92
03-05-2017,00:31,19.830,50.056,82
03-05-2017,00:43,19.826,50.054,86
03-05-2017,00:56,19.764,50.081,89
03-05-2017,01:23,19.992,50.081,95
03-05-2017,01:50,19.727,49.989,93
03-05-2017,01:48,19.678,49.989,88
03-05-2017,01:11,19.915,50.097,18
03-05-2017,01:42,19.928,50.062,88
03-05-2017,01:41,20.028,50.073,94
03-05-2017,01:54,19.997,50.067,85
03-05-2017,01:24,19.962,50.067,57
03-05-2017,01:31,19.957,50.055,90
03-05-2017,01:38,19.929,50.006,78
03-05-2017,01:00,20.057,50.083,90
03-05-2017,01:52,19.941,50.062,74
03-05-2017,01:34,19.910,50.089,60
03-05-2017,01:26,19.924,50.108,62
03-05-2017,01:34,19.954,50.099,99
03-05-2017,01:52,19.896,50.108,83
03-05-2017,01:55,20.019,50.063,99
03-05-2017,01:01,19.895,50.055,62
03-05-2017,01:35,19.994,50.097,69
03-05-2017,01:51,19.926,50.044,85
03-05-2017,01:44,19.827,50.042,75
03-05-2017,01:15,20.046,50.107,92
03-05-2017,01:51,19.949,50.080,88
03-05-2017,01:36,20.008,50.085,89
03-05-2017,01:51,19.870,50.041,84
03-05-2017,01:15,19.938,50.025,90
03-05-2017,01:34,19.844,50.021,93
03-05-2017,01:38,19.991,50.038,81
03-05-2017,01:05,19.906,50.013,77
03-05-2017,01:20,19.994,50.124,19
03-05-2017,01:40,19.921,50.118,1
03-05-2017,01:19,19.982,50.115,89
03-05-2017,01:07,20.015,50.111,82
03-05-2017,01:13,19.972,50.120,88
03-05-2017,01:02,19.906,50.068,65
03-05-2017,01:56,19.927,50.119,90
03-05-2017,01:49,19.967,50.115,71
03-05-2017,01:27,20.010,50.060,96
03-05-2017,01:00,19.918,50.103,3
03-05-2017,01:01,20.017,50.019,57
03-05-2017,01:26,19.926,50.058,59
03-05-2017,01:46,19.949,50.011,71
03-05-2017,01:23,20.053,50.069,43
03-05-2017,01:28,19.961,50.058,81
03-05-2017,01:22,19.946,50.057,55
03-05-2017,01:22,20.018,50.099,62
03-05-2017,01:21,19.895,50.081,46
03-05-2017,01:21,19.830,49.971,61
03-05-2017,01:09,19.945,50.048,20
03-05-2017,01:06,19.952,50.044,98
03-05-2017,01:21,20.123,50.101,40
03-05-2017,01:25,19.902,49.998,93
03-05-2017,01:41,19.881,49.981,76
03-05-2017,01:01,19.957,49.997,95
03-05-2017,01:30,19.962,50.049,99
03-05-2017,01:19,19.932,50.024,99
03-05-2017,01:55,19.914,50.117,84
03-05-2017,01:51,19.914,50.117,93
03-05-2017,01:14,19.914,50.116,18
03-05-2017,01:57,19.966,50.120,13
03-05-2017,01:48,19.966,50.120,84
03-05-2017,01:57,19.965,50.120,91
03-05-2017,01:34,19.868,50.065,78
03-05-2017,01:56,19.856,50.119,13
03-05-2017,01:46,19.856,50.119,24
03-05-2017,01:09,20.102,50.049,75
03-05-2017,01:47,19.896,50.077,67
03-05-2017,01:36,19.968,50.084,83
03-05-2017,01:15,19.887,50.073,83
03-05-2017,01:54,19.898,50.058,98
03-05-2017,01:15,19.915,50.057,69
03-05-2017,01:04,19.999,50.044,95
03-05-2017,01:44,19.924,50.094,83
03-05-2017,01:59,19.901,50.033,19
03-05-2017,01:12,19.936,50.078,96
03-05-2017,01:44,19.984,50.018,88
03-05-2017,01:42,19.947,50.055,94
03-05-2017,01:43,20.023,50.021,89
03-05-2017,01:38,19.879,50.098,58
03-05-2017,01:23,19.920,50.048,65
03-05-2017,01:53,19.899,50.085,88
03-05-2017,01:00,19.856,50.119,2
03-05-2017,01:01,19.966,50.000,96
03-05-2017,01:28,20.130,49.997,83
03-05-2017,01:23,20.141,50.003,86
03-05-2017,01:30,20.163,50.014,77
03-05-2017,01:43,20.067,49.984,15
03-05-2017,01:56,20.034,50.118,95
03-05-2017,01:15,19.898,49.972,91
03-05-2017,01:19,19.791,50.087,7
03-05-2017,01:38,19.779,49.988,25
03-05-2017,01:24,19.708,50.123,6
03-05-2017,01:10,19.701,50.110,100
03-05-2017,01:04,20.009,50.119,97
03-05-2017,01:46,19.718,50.096,91
03-05-2017,01:45,19.822,50.125,95
03-05-2017,01:05,20.059,49.988,89
03-05-2017,01:12,19.799,50.117,5
03-05-2017,01:18,19.769,50.006,13
03-05-2017,01:38,19.773,50.057,95
03-05-2017,01:39,19.694,50.061,80
03-05-2017,01:32,20.069,50.007,17
03-05-2017,01:60,20.111,50.015,17
03-05-2017,01:08,20.060,49.986,96
03-05-2017,01:41,20.032,49.991,79
03-05-2017,01:12,19.732,50.123,75
03-05-2017,01:48,19.741,50.104,97
03-05-2017,01:23,19.769,50.096,97
03-05-2017,01:31,19.808,50.094,82
03-05-2017,01:31,19.837,50.100,95
03-05-2017,01:52,19.695,50.113,94
03-05-2017,01:55,19.747,50.115,85
03-05-2017,01:20,19.702,50.125,97
03-05-2017,01:23,20.070,49.982,93
03-05-2017,01:51,19.781,50.121,90
03-05-2017,01:26,19.708,50.107,75
03-05-2017,01:48,19.647,50.051,100
03-05-2017,01:46,19.878,50.085,87
03-05-2017,01:41,19.762,50.032,16
03-05-2017,01:27,19.647,50.072,88
03-05-2017,01:39,19.830,50.056,83
03-05-2017,01:02,19.826,50.054,97
03-05-2017,01:26,19.764,50.081,93
03-05-2017,02:01,19.992,50.081,91
03-05-2017,02:26,19.727,49.989,91
03-05-2017,02:04,19.678,49.989,99
03-05-2017,02:53,19.915,50.097,17
03-05-2017,02:56,19.928,50.062,80
03-05-2017,02:51,20.028,50.073,85
03-05-2017,02:17,19.997,50.067,77
03-05-2017,02:37,19.962,50.067,70
03-05-2017,02:56,19.957,50.055,96
03-05-2017,02:05,19.929,50.006,99
03-05-2017,02:08,20.057,50.083,81
03-05-2017,02:30,19.941,50.062,64
03-05-2017,02:43,19.910,50.089,93
03-05-2017,02:59,19.924,50.108,86
03-05-2017,02:24,19.954,50.099,100
03-05-2017,02:13,19.896,50.108,97
03-05-2017,02:18,20.019,50.063,86
03-05-2017,02:03,19.895,50.055,79
03-05-2017,02:04,19.994,50.097,59
03-05-2017,02:43,19.926,50.044,91
03-05-2017,02:28,19.827,50.042,57
03-05-2017,02:22,20.046,50.107,99
03-05-2017,02:22,19.949,50.080,80
03-05-2017,02:07,20.008,50.085,86
03-05-2017,02:04,19.870,50.041,96
03-05-2017,02:58,19.938,50.025,95
03-05-2017,02:13,19.844,50.021,61
03-05-2017,02:00,19.991,50.038,69
03-05-2017,02:00,19.906,50.013,79
03-05-2017,02:55,19.994,50.124,7
03-05-2017,02:35,19.921,50.118,10
03-05-2017,02:14,19.982,50.115,77
03-05-2017,02:58,20.015,50.111,96
03-05-2017,02:42,19.972,50.120,96
03-05-2017,02:08,19.906,50.068,65
03-05-2017,02:09,19.927,50.119,80
03-05-2017,02:18,19.967,50.115,70
03-05-2017,02:22,20.010,50.060,96
03-05-2017,02:52,19.918,50.103,16
03-05-2017,02:08,20.017,50.019,57
03-05-2017,02:40,19.926,50.058,55
03-05-2017,02:13,19.949,50.011,61
03-05-2017,02:40,20.053,50.069,63
03-05-2017,02:59,19.961,50.058,84
03-05-2017,02:56,19.946,50.057,69
03-05-2017,02:44,20.018,50.099,33
03-05-2017,02:05,19.895,50.081,45
03-05-2017,02:16,19.830,49.971,50
03-05-2017,02:46,19.945,50.048,12
03-05-2017,02:22,19.952,50.044,87
03-05-2017,02:22,20.123,50.101,42
03-05-2017,02:03,19.902,49.998,94
03-05-2017,02:45,19.881,49.981,93
03-05-2017,02:00,19.957,49.997,86
03-05-2017,02:37,19.962,50.049,86
03-05-2017,02:49,19.932,50.024,85
03-05-2017,02:37,19.914,50.117,94
03-05-2017,02:54,19.914,50.117,87
03-05-2017,02:55,19.914,50.116,19
03-05-2017,02:56,19.966,50.120,20
03-05-2017,02:55,19.966,50.120,98
03-05-2017,02:04,19.965,50.120,78
03-05-2017,02:42,19.868,50.065,96
03-05-2017,02:41,19.856,50.119,15
03-05-2017,02:47,19.856,50.119,8
03-05-2017,02:00,20.102,50.049,70
03-05-2017,02:52,19.896,50.077,52
03-05-2017,02:50,19.968,50.084,86
03-05-2017,02:04,19.887,50.073,97
03-05-2017,02:24,19.898,50.058,93
03-05-2017,02:31,19.915,50.057,50
03-05-2017,02:20,19.999,50.044,80
03-05-2017,02:01,19.924,50.094,99
03-05-2017,02:04,19.901,50.033,25
03-05-2017,02:43,19.936,50.078,79
03-05-2017,02:49,19.984,50.018,95
03-05-2017,02:48,19.947,50.055,62
03-05-2017,02:49,20.023,50.021,99
03-05-2017,02:60,19.879,50.098,100
03-05-2017,02:52,19.920,50.048,67
03-05-2017,02:22,19.899,50.085,95
03-05-2017,02:10,19.856,50.119,19
03-05-2017,02:16,19.966,50.000,90
03-05-2017,02:08,20.130,49.997,98
03-05-2017,02:59,20.141,50.003,87
03-05-2017,02:57,20.163,50.014,80
03-05-2017,02:45,20.067,49.984,0
03-05-2017,02:28,20.034,50.118,97
03-05-2017,02:43,19.898,49.972,93
03-05-2017,02:36,19.791,50.087,1
03-05-2017,02:42,19.779,49.988,10
03-05-2017,02:18,19.708,50.123,5
03-05-2017,02:42,19.701,50.110,92
03-05-2017,02:60,20.009,50.119,95
03-05-2017,02:04,19.718,50.096,81
03-05-2017,02:43,19.822,50.125,91
03-05-2017,02:23,20.059,49.988,75
03-05-2017,02:40,19.799,50.117,21
03-05-2017,02:01,19.769,50.006,8
03-05-2017,02:19,19.773,50.057,88
03-05-2017,02:45,19.694,50.061,99
03-05-2017,02:13,20.069,50.007,9
03-05-2017,02:03,20.111,50.015,0
03-05-2017,02:24,20.060,49.986,83
03-05-2017,02:22,20.032,49.991,76
03-05-2017,02:26,19.732,50.123,95
03-05-2017,02:27,19.741,50.104,90
03-05-2017,02:36,19.769,50.096,91
03-05-2017,02:59,19.808,50.094,96
03-05-2017,02:41,19.837,50.100,81
03-05-2017,02:39,19.695,50.113,83
03-05-2017,02:27,19.747,50.115,96
03-05-2017,02:00,19.702,50.125,19
03-05-2017,02:49,20.070,49.982,78
03-05-2017,02:25,19.781,50.121,92
03-05-2017,02:00,19.708,50.107,80
03-05-2017,02:35,19.647,50.051,88
03-05-2017,02:28,19.878,50.085,91
03-05-2017,02:57,19.762,50.032,22
03-05-2017,02:29,19.647,50.072,83
03-05-2017,02:16,19.830,50.056,96
03-05-2017,02:06,19.826,50.054,89
03-05-2017,02:37,19.764,50.081,98
03-05-2017,03:09,19.992,50.081,80
03-05-2017,03:07,19.727,49.989,77
03-05-2017,03:59,19.678,49.989,99
03-05-2017,03:37,19.915,50.097,9
03-05-2017,03:27,19.928,50.062,75
03-05-2017,03:60,20.028,50.073,59
03-05-2017,03:08,19.997,50.067,94
03-05-2017,03:36,19.962,50.067,61
03-05-2017,03:54,19.957,50.055,91
03-05-2017,03:52,19.929,50.006,76
03-05-2017,03:47,20.057,50.083,62
03-05-2017,03:12,19.941,50.062,50
03-05-2017,03:06,19.910,50.089,80
03-05-2017,03:32,19.924,50.108,75
03-05-2017,03:49,19.954,50.099,84
03-05-2017,03:30,19.896,50.108,81
03-05-2017,03:02,20.019,50.063,66
03-05-2017,03:55,19.895,50.055,100
03-05-2017,03:53,19.994,50.097,62
03-05-2017,03:56,19.926,50.044,89
03-05-2017,03:46,19.827,50.042,86
03-05-2017,03:37,20.046,50.107,84
03-05-2017,03:04,19.949,50.080,83
03-05-2017,03:60,20.008,50.085,96
03-05-2017,03:30,19.870,50.041,67
03-05-2017,03:13,19.938,50.025,92
03-05-2017,03:49,19.844,50.021,63
03-05-2017,03:12,19.991,50.038,68
03-05-2017,03:58,19.906,50.013,100
03-05-2017,03:36,19.994,50.124,10
03-05-2017,03:52,19.921,50.118,22
03-05-2017,03:15,19.982,50.115,88
03-05-2017,03:36,20.015,50.111,88
03-05-2017,03:21,19.972,50.120,84
03-05-2017,03:35,19.906,50.068,65
03-05-2017,03:37,19.927,50.119,94
03-05-2017,03:17,19.967,50.115,62
03-05-2017,03:49,20.010,50.060,96
03-05-2017,03:04,19.918,50.103,95
03-05-2017,03:08,20.017,50.019,50
03-05-2017,03:42,19.926,50.058,52
03-05-2017,03:35,19.949,50.011,75
03-05-2017,03:41,20.053,50.069,26
03-05-2017,03:29,19.961,50.058,99
03-05-2017,03:17,19.946,50.057,53
03-05-2017,03:04,20.018,50.099,75
03-05-2017,03:01,19.895,50.081,33
03-05-2017,03:13,19.830,49.971,63
03-05-2017,03:12,19.945,50.048,12
03-05-2017,03:16,19.952,50.044,94
03-05-2017,03:13,20.123,50.101,39
03-05-2017,03:31,19.902,49.998,94
03-05-2017,03:03,19.881,49.981,82
03-05-2017,03:26,19.957,49.997,85
03-05-2017,03:26,19.962,50.049,100
03-05-2017,03:32,19.932,50.024,90
03-05-2017,03:03,19.914,50.117,95
03-05-2017,03:13,19.914,50.117,87
03-05-2017,03:05,19.914,50.116,25
03-05-2017,03:03,19.966,50.120,4
03-05-2017,03:37,19.966,50.120,81
03-05-2017,03:52,19.965,50.120,95
03-05-2017,03:33,19.868,50.065,94
03-05-2017,03:38,19.856,50.119,9
03-05-2017,03:00,19.856,50.119,23
03-05-2017,03:54,20.102,50.049,64
03-05-2017,03:49,19.896,50.077,90
03-05-2017,03:08,19.968,50.084,94
03-05-2017,03:12,19.887,50.073,78
03-05-2017,03:36,19.898,50.058,97
03-05-2017,03:23,19.915,50.057,67
03-05-2017,03:44,19.999,50.044,78
03-05-2017,03:36,19.924,50.094,87
03-05-2017,03:21,19.901,50.033,94
03-05-2017,03:52,19.936,50.078,79
03-05-2017,03:41,19.984,50.018,88
03-05-2017,03:09,19.947,50.055,51
03-05-2017,03:37,20.023,50.021,96
03-05-2017,03:41,19.879,50.098,92
03-05-2017,03:15,19.920,50.048,60
03-05-2017,03:40,19.899,50.085,90
03-05-2017,03:49,19.856,50.119,9
03-05-2017,03:37,19.966,50.000,74
03-05-2017,03:59,20.130,49.997,90
03-05-2017,03:39,20.141,50.003,97
03-05-2017,03:52,20.163,50.014,88
03-05-2017,03:26,20.067,49.984,11
03-05-2017,03:34,20.034,50.118,61
03-05-2017,03:19,19.898,49.972,89
03-05-2017,03:55,19.791,50.087,18
03-05-2017,03:20,19.779,49.988,24
03-05-2017,03:35,19.708,50.123,19
03-05-2017,03:12,19.701,50.110,77
03-05-2017,03:00,20.009,50.119,90
03-05-2017,03:25,19.718,50.096,94
03-05-2017,03:06,19.822,50.125,78
03-05-2017,03:11,20.059,49.988,80
03-05-2017,03:01,19.799,50.117,2
03-05-2017,03:36,19.769,50.006,8
03-05-2017,03:14,19.773,50.057,90
03-05-2017,03:40,19.694,50.061,82
03-05-2017,03:00,20.069,50.007,23
03-05-2017,03:26,20.111,50.015,0
03-05-2017,03:50,20.060,49.986,77
03-05-2017,03:15,20.032,49.991,86
03-05-2017,03:35,19.732,50.123,100
03-05-2017,03:18,19.741,50.104,95
03-05-2017,03:20,19.769,50.096,79
03-05-2017,03:49,19.808,50.094,90
03-05-2017,03:33,19.837,50.100,94
03-05-2017,03:38,19.695,50.113,89
03-05-2017,03:17,19.747,50.115,82
03-05-2017,03:21,19.702,50.125,24
03-05-2017,03:54,20.070,49.982,86
03-05-2017,03:32,19.781,50.121,98
03-05-2017,03:14,19.708,50.107,75
03-05-2017,03:33,19.647,50.051,94
03-05-2017,03:24,19.878,50.085,83
03-05-2017,03:20,19.762,50.032,22
03-05-2017,03:34,19.647,50.072,87
03-05-2017,03:14,19.830,50.056,96
03-05-2017,03:57,19.826,50.054,100
03-05-2017,03:16,19.764,50.081,100
03-05-2017,04:57,19.992,50.081,86
03-05-2017,04:46,19.727,49.989,76
03-05-2017,04:25,19.678,49.989,88
03-05-2017,04:24,19.915,50.097,4
03-05-2017,04:19,19.928,50.062,99
03-05-2017,04:34,20.028,50.073,65
03-05-2017,04:40,19.997,50.067,71
03-05-2017,04:01,19.962,50.067,54
03-05-2017,04:44,19.957,50.055,97
03-05-2017,04:38,19.929,50.006,77
03-05-2017,04:42,20.057,50.083,75
03-05-2017,04:04,19.941,50.062,72
03-05-2017,04:23,19.910,50.089,63
03-05-2017,04:44,19.924,50.108,73
03-05-2017,04:16,19.954,50.099,65
03-05-2017,04:06,19.896,50.108,56
03-05-2017,04:47,20.019,50.063,50
03-05-2017,04:41,19.895,50.055,99
03-05-2017,04:23,19.994,50.097,65
03-05-2017,04:58,19.926,50.044,88
03-05-2017,04:09,19.827,50.042,85
03-05-2017,04:33,20.046,50.107,60
03-05-2017,04:32,19.949,50.080,61
03-05-2017,04:28,20.008,50.085,65
03-05-2017,04:07,19.870,50.041,77
03-05-2017,04:49,19.938,50.025,98
03-05-2017,04:36,19.844,50.021,87
03-05-2017,04:11,19.991,50.038,56
03-05-2017,04:55,19.906,50.013,82
03-05-2017,04:39,19.994,50.124,13
03-05-2017,04:31,19.921,50.118,60
03-05-2017,04:40,19.982,50.115,58
03-05-2017,04:28,20.015,50.111,55
03-05-2017,04:41,19.972,50.120,71
03-05-2017,04:29,19.906,50.068,63
03-05-2017,04:56,19.927,50.119,72
03-05-2017,04:45,19.967,50.115,72
03-05-2017,04:32,20.010,50.060,59
03-05-2017,04:16,19.918,50.103,58
03-05-2017,04:23,20.017,50.019,36
03-05-2017,04:22,19.926,50.058,70
03-05-2017,04:02,19.949,50.011,28
03-05-2017,04:43,20.053,50.069,43
03-05-2017,04:29,19.961,50.058,98
03-05-2017,04:10,19.946,50.057,65
03-05-2017,04:22,20.018,50.099,25
03-05-2017,04:48,19.895,50.081,58
03-05-2017,04:22,19.830,49.971,52
03-05-2017,04:30,19.945,50.048,19
03-05-2017,04:18,19.952,50.044,97
03-05-2017,04:35,20.123,50.101,28
03-05-2017,04:36,19.902,49.998,81
03-05-2017,04:18,19.881,49.981,81
03-05-2017,04:28,19.957,49.997,100
03-05-2017,04:53,19.962,50.049,83
03-05-2017,04:42,19.932,50.024,84
03-05-2017,04:04,19.914,50.117,91
03-05-2017,04:33,19.914,50.117,56
03-05-2017,04:11,19.914,50.116,7
03-05-2017,04:03,19.966,50.120,13
03-05-2017,04:39,19.966,50.120,66
03-05-2017,04:45,19.965,50.120,58
03-05-2017,04:07,19.868,50.065,83
03-05-2017,04:57,19.856,50.119,9
03-05-2017,04:12,19.856,50.119,25
03-05-2017,04:12,20.102,50.049,69
03-05-2017,04:24,19.896,50.077,60
03-05-2017,04:06,19.968,50.084,56
03-05-2017,04:27,19.887,50.073,93
03-05-2017,04:43,19.898,50.058,85
03-05-2017,04:52,19.915,50.057,91
03-05-2017,04:34,19.999,50.044,65
03-05-2017,04:02,19.924,50.094,64
03-05-2017,04:52,19.901,50.033,13
03-05-2017,04:57,19.936,50.078,74
03-05-2017,04:20,19.984,50.018,52
03-05-2017,04:43,19.947,50.055,59
03-05-2017,04:18,20.023,50.021,52
03-05-2017,04:13,19.879,50.098,54
03-05-2017,04:25,19.920,50.048,76
03-05-2017,04:31,19.899,50.085,89
03-05-2017,04:47,19.856,50.119,24
03-05-2017,04:03,19.966,50.000,54
03-05-2017,04:56,20.130,49.997,62
03-05-2017,04:06,20.141,50.003,68
03-05-2017,04:10,20.163,50.014,73
03-05-2017,04:11,20.067,49.984,10
03-05-2017,04:24,20.034,50.118,50
03-05-2017,04:50,19.898,49.972,85
03-05-2017,04:54,19.791,50.087,8
03-05-2017,04:08,19.779,49.988,16
03-05-2017,04:18,19.708,50.123,3
03-05-2017,04:09,19.701,50.110,92
03-05-2017,04:14,20.009,50.119,54
03-05-2017,04:01,19.718,50.096,93
03-05-2017,04:13,19.822,50.125,79
03-05-2017,04:52,20.059,49.988,67
03-05-2017,04:43,19.799,50.117,23
03-05-2017,04:44,19.769,50.006,10
03-05-2017,04:04,19.773,50.057,97
03-05-2017,04:53,19.694,50.061,99
03-05-2017,04:01,20.069,50.007,6
03-05-2017,04:46,20.111,50.015,17
03-05-2017,04:09,20.060,49.986,53
03-05-2017,04:43,20.032,49.991,80
03-05-2017,04:04,19.732,50.123,96
03-05-2017,04:23,19.741,50.104,96
03-05-2017,04:34,19.769,50.096,83
03-05-2017,04:39,19.808,50.094,93
03-05-2017,04:21,19.837,50.100,87
03-05-2017,04:47,19.695,50.113,82
03-05-2017,04:31,19.747,50.115,97
03-05-2017,04:19,19.702,50.125,8
03-05-2017,04:19,20.070,49.982,97
03-05-2017,04:24,19.781,50.121,83
03-05-2017,04:37,19.708,50.107,99
03-05-2017,04:35,19.647,50.051,87
03-05-2017,04:24,19.878,50.085,95
03-05-2017,04:32,19.762,50.032,11
03-05-2017,04:11,19.647,50.072,93
03-05-2017,04:07,19.830,50.056,82
03-05-2017,04:56,19.826,50.054,77
03-05-2017,04:56,19.764,50.081,83
03-05-2017,05:23,19.992,50.081,74
03-05-2017,05:12,19.727,49.989,94
03-05-2017,05:51,19.678,49.989,93
03-05-2017,05:16,19.915,50.097,6
03-05-2017,05:27,19.928,50.062,62
03-05-2017,05:28,20.028,50.073,57
03-05-2017,05:15,19.997,50.067,55
03-05-2017,05:54,19.962,50.067,57
03-05-2017,05:36,19.957,50.055,64
03-05-2017,05:39,19.929,50.006,77
03-05-2017,05:43,20.057,50.083,69
03-05-2017,05:16,19.941,50.062,68
03-05-2017,05:02,19.910,50.089,67
03-05-2017,05:50,19.924,50.108,59
03-05-2017,05:13,19.954,50.099,54
03-05-2017,05:54,19.896,50.108,64
03-05-2017,05:14,20.019,50.063,52
03-05-2017,05:60,19.895,50.055,61
03-05-2017,05:24,19.994,50.097,71
03-05-2017,05:53,19.926,50.044,76
03-05-2017,05:48,19.827,50.042,85
03-05-2017,05:45,20.046,50.107,74
03-05-2017,05:04,19.949,50.080,56
03-05-2017,05:25,20.008,50.085,70
03-05-2017,05:41,19.870,50.041,93
03-05-2017,05:24,19.938,50.025,67
03-05-2017,05:48,19.844,50.021,59
03-05-2017,05:24,19.991,50.038,61
03-05-2017,05:56,19.906,50.013,1
03-05-2017,05:52,19.994,50.124,5
03-05-2017,05:01,19.921,50.118,62
03-05-2017,05:25,19.982,50.115,69
03-05-2017,05:31,20.015,50.111,50
03-05-2017,05:53,19.972,50.120,67
03-05-2017,05:35,19.906,50.068,61
03-05-2017,05:39,19.927,50.119,92
03-05-2017,05:43,19.967,50.115,56
03-05-2017,05:35,20.010,50.060,64
03-05-2017,05:12,19.918,50.103,67
03-05-2017,05:33,20.017,50.019,44
03-05-2017,05:46,19.926,50.058,53
03-05-2017,05:14,19.949,50.011,36
03-05-2017,05:00,20.053,50.069,29
03-05-2017,05:51,19.961,50.058,62
03-05-2017,05:00,19.946,50.057,51
03-05-2017,05:05,20.018,50.099,40
03-05-2017,05:28,19.895,50.081,54
03-05-2017,05:18,19.830,49.971,51
03-05-2017,05:34,19.945,50.048,17
03-05-2017,05:37,19.952,50.044,78
03-05-2017,05:00,20.123,50.101,27
